position,cp,dtm,dtz,proven_depth
JFM2QBEBABEAACAAABBxBwAAAAAAAAAAd3dwcIq5nKgdAQ,-61,0,0,32798
JFMGQBEBABEAACAAABNxBwAAAAAACAAAd3dwcAq5nKgdAQ,-80,0,0,32798
JFMGQBEBABEAACAAABNxBwAAAAAAAAAAd3dweYq5DKgdAQ,-76,0,0,32798
JFMGQBEBABEAACAAABNxBwAAAAAAAAAAd3d7cIoJnKgdAQ,139,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAcACAAAd3dwcAq5nKgdAQ,21,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAcAAAAAd3dweYq5DKgdAQ,-38,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAcAALAAd3dwcIoJnKgdAQ,134,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAAHAAd3cAd4q5nKgdAQ,226,0,0,32798
JFM2QhEBABEAAAAAABBxAABwAAAAAAAAdwdwd4q5nKgdAQ,-85,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAcAAAdwdwd4q5nKgdAQ,92,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAABwAAd3Bwd4q5nKgdAQ,45,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAABwAAAAB3dwd4q5nKgdAQ,164,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAACAAAd3dwdwq5nKgdAQ,20,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAAIAAd3dwd4q5nKAdAQ,-11,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAAAAAd3d4d4q5nKAdAQ,30,0,0,32798
JFM2QhEBABEAAAAAABBxAAAJAAAAAAAAd3dwd4q5DKgdAQ,353,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAkAAAd3dwd4q5DKgdAQ,122,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAAAAAd3d5d4q5DKgdAQ,38,0,0,32798
JFM2QhEBABEAAAAAABBxsAAAAAAAAAAAd3dwd4oJnKgdAQ,-124,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAALAAd3dwd4oJnKgdAQ,61,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAAAAAd3d7d4oJnKgdAQ,47,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAB3AAAAAAd3dwB4q5nKgdAQ,189,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAdwAAAAAAd3cAd4q5nKgdAQ,214,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAAAHAAd3cAd4q5nKgdAQ,175,0,0,32798
JFM2QhEBEBEAAAAAABABAABwBwAAAAAAdwdwd4q5nKgdAQ,168,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAAcAAAdwdwd4q5nKgdAQ,61,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAABwAAd3Bwd4q5nKgdAQ,188,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwBwAAAAB3dwd4q5nKgdAQ,198,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAHAAAAcHdwd4q5nKgdAQ,114,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAIAAAAd3dwdwq5nKgdAQ,231,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAACAAAd3dwdwq5nKgdAQ,89,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAAAIAAd3dwd4q5nKAdAQ,157,0,0,32798
JFM2QhEBEBEAAAAAkBABAAAABwAAAAAAd3dwd4q5DKgdAQ,175,0,0,32798
JFM2QhEBEBEAAAAAABABAAAJBwAAAAAAd3dwd4q5DKgdAQ,534,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAAkAAAd3dwd4q5DKgdAQ,130,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAAAAAAd3d5d4q5DKgdAQ,192,0,0,32798
JFM2QhEBEBEAAAAAABABsAAABwAAAAAAd3dwd4oJnKgdAQ,175,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAAALAAd3dwd4oJnKgdAQ,140,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAAAAAAd3d7d4oJnKgdAQ,91,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAHAAAAAAd3d3B4q5nKgdAQ,36,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAAAABwd3d3B4q5nKgdAQ,15,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAAAAAHd3d3cIq5nKgdAQ,-26,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAcAAAAAAAd3cHd4q5nKgdAQ,12,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAAAHAAd3cHd4q5nKgdAQ,89,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAAAAcAd3dwd4q5nKgdAQ,-16,0,0,32798
JFM2QhERAREAAAAAAAAQAABwAAAAAAAAdwd3d4q5nKgdAQ,-34,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAAcAAAdwd3d4q5nKgdAQ,9,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAABwAAd3B3d4q5nKgdAQ,-2,0,0,32798
JFM2QhERAREAAAAAAAAQAHAAAAAAAAAAB3d3d4q5nKgdAQ,11,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAABwAAAAB3d3d4q5nKgdAQ,-2,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAHAAAAcHd3d4q5nKgdAQ,-1,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAIAAAAd3d3dwq5nKgdAQ,53,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAACAAAd3d3dwq5nKgdAQ,13,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAAAIAAd3d3d4q5nKAdAQ,-20,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAAAACAd3d3d4q5nKAdAQ,-3,0,0,32798
JFM2QhERABEAAAAAAAARAAAAB3AAAAAAd3dwB4q5nKgdAQ,68,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAABwd3dwB4q5nKgdAQ,24,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAAAHd3dwcIq5nKgdAQ,47,0,0,32798
JFM2QhERABEAAAAAAAARAAAAdwAAAAAAd3cAd4q5nKgdAQ,122,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAHAAd3cAd4q5nKgdAQ,142,0,0,32798
JFM2QhERABEAAAAAAAARAABwBwAAAAAAdwdwd4q5nKgdAQ,-22,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAcAAAdwdwd4q5nKgdAQ,26,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAABwAAd3Bwd4q5nKgdAQ,23,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAIAAAAd3dwdwq5nKgdAQ,71,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAACAAAd3dwdwq5nKgdAQ,15,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAIAAd3dwd4q5nKAdAQ,17,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAACAd3dwd4q5nKAdAQ,85,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAAAAd3d4d4q5nKAdAQ,129,0,0,32798
JFM2QhERABEAAAAAkAARAAAABwAAAAAAd3dwd4q5DKgdAQ,108,0,0,32798
JFM2QhERABEAAAAAAAARAAAJBwAAAAAAd3dwd4q5DKgdAQ,26,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAkAAAd3dwd4q5DKgdAQ,109,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAAAAd3d5d4q5DKgdAQ,142,0,0,32798
JFM2QhERABEAAAAAAAARsAAABwAAAAAAd3dwd4oJnKgdAQ,95,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAALAAd3dwd4oJnKgdAQ,110,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAAAAd3d7d4oJnKgdAQ,49,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAHAAAAAAd3d3B4q5nKgdAQ,-52,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAAAABwd3d3B4q5nKgdAQ,-38,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAAAAAHd3d3cIq5nKgdAQ,-39,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAcAAAAAAAd3cHd4q5nKgdAQ,77,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAAAHAAd3cHd4q5nKgdAQ,-11,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAAAAcAd3dwd4q5nKgdAQ,-43,0,0,32798
JFM2QhERERAAAAAAAAAAAQBwAAAAAAAAdwd3d4q5nKgdAQ,-139,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAAcAAAdwd3d4q5nKgdAQ,-52,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAABwAAd3B3d4q5nKgdAQ,-45,0,0,32798
JFM2QhERERAAAAAAAAAAAXAAAAAAAAAAB3d3d4q5nKgdAQ,-7,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAABwAAAAB3d3d4q5nKgdAQ,-8,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAHAAAAcHd3d4q5nKgdAQ,-45,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAACAAAd3d3dwq5nKgdAQ,-82,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAAAIAAd3d3d4q5nKAdAQ,35,0,0,32798
JFM2QhEREBAAAAAAAAABAQBwBwAAAAAAdwdwd4q5nKgdAQ,-168,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAHAAAAAAd3d3B4q5nKgdAQ,50,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAAAABwd3d3B4q5nKgdAQ,0,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAAAAAHd3d3cIq5nKgdAQ,26,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAcAAAAAAAd3cHd4q5nKgdAQ,43,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAAAHAAd3cHd4q5nKgdAQ,78,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAAAAcAd3dwd4q5nKgdAQ,-37,0,0,32798
JFM2QhEREQEAAAAAAAAAEABwAAAAAAAAdwd3d4q5nKgdAQ,-35,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAAcAAAdwd3d4q5nKgdAQ,18,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAABwAAd3B3d4q5nKgdAQ,-6,0,0,32798
JFM2QhEREQEAAAAAAAAAEHAAAAAAAAAAB3d3d4q5nKgdAQ,26,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAABwAAAAB3d3d4q5nKgdAQ,38,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAHAAAAcHd3d4q5nKgdAQ,-8,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAACAAAd3d3dwq5nKgdAQ,-11,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAAAIAAd3d3d4q5nKAdAQ,-39,0,0,32798
JFM2QhEREQEAAAAAAAAAEAAAAAAAAACAd3d3d4q5nKAdAQ,69,0,0,32798
JFMGQBERAAEAACAAAANxFwAAAAAAAABwd3dwAIq5nKgdAQ,100,0,0,32798
JFM2QBERAAEAACAAAABxEAAAAAcAAABwd3dwAIq5nKgdAQ,55,0,0,32798
JFMGQBERAAEAACAAAANxFwAAAAAAAHAAd3cAcIq5nKgdAQ,35,0,0,32798
JFM2QBERAAEAACAAAABxEAAAAAcAAHAAd3cAcIq5nKgdAQ,203,0,0,32798
JFMGQBERAAEAACAAAANxFwBwAAAAAAAAdwdwcIq5nKgdAQ,-308,0,0,32798
JFMGQBERAAEAACAAAANxFwAAAAAAcAAAdwdwcIq5nKgdAQ,168,0,0,32798
JFMGQBERAAEAAHAAAANxEAAAAAAAAAAAd3dwcIq5nKgdAQ,-325,0,0,32798
JFM2QBERAAEAACAAAABxFwAAAAAAAAAAd3dwcIq5nKgdAQ,-40,0,0,32798
JFMGQBERAAEAACAAAANxFwAAAAAACAAAd3dwcAq5nKgdAQ,-161,0,0,32798
JFMGQBERAAEAACAAAANxFwAAAAAAAACAd3dwcIq5nKAdAQ,31,0,0,32798
JFMGQBERAAEAACAAAANxFwAAAAAAAAAAd3dweYq5DKgdAQ,44,0,0,32798
JFM2QBERAAEAACAAAABxEAAAAAcACAAAd3dwcAq5nKgdAQ,128,0,0,32798
JFM2QBERAAEAACAAAABxEAAAAAcAAIAAd3dwcIq5nKAdAQ,77,0,0,32798
JFM2QBERAAEAACAAAABxEAAAAAcAAAAAd3d5cIq5DKgdAQ,222,0,0,32798
JFM2QBERAAEAACAAAABxEAAAAAcAAAAAd3dweYq5DKgdAQ,51,0,0,32798
JFM2QhEREAEAAAAAAAABEAAABwAAAABwd3dwB4q5nKgdAQ,-16,0,0,32798
JFM2QhEREAEAAAAAAAABEAAAdwAAAAAAd3cAd4q5nKgdAQ,73,0,0,32798
JFM2QhEREAEAAAAAAAABEABwBwAAAAAAdwdwd4q5nKgdAQ,-27,0,0,32798
JFM2QhEREAEAAAAAAAABEAAABwAACAAAd3dwdwq5nKgdAQ,-45,0,0,32798
JFM2QhEREAEAAAAAAAABEAAABwAAAIAAd3dwd4q5nKAdAQ,-46,0,0,32798
JFM2QhEREAEAAAAAAAABEAAJBwAAAAAAd3dwd4q5DKgdAQ,-44,0,0,32798
JFM2QhEREAEAAAAAAAABEAAABwAAAAAAd3d5d4q5DKgdAQ,-17,0,0,32798
JFMGQBERABEAAHAAAANwAAAAAQAAAAAAd3dwcIq5nKgdAQ,-390,0,0,32798
JFM2QBERABEAACAAAABwAAAAAQcAAAAAd3dweYq5DKgdAQ,-214,0,0,32798
JFM2QhERABEAAAAAAABwAAAAAQsAAAAAd3dwd4oJnKgdAQ,83,0,0,32798
JFMGQhAREBEAAAAAAQABAHAAAAAAAAAAd3B3d4q5nKgfAA,-467,0,0,32798
JFMGQhAREBEAAAAAAQABAAAAAAB4AAAAB3d3dwq5nKgfAA,-468,0,0,32798
JFM2QhAREREAAAAAAQAAAAAAAAAAAAAAd3d3d4q5nKgeAQ,-18,0,0,32798
JFM2QhEQEREAAAAAAAEAAAAAAAAAAAAAd3d3d4q5nKgeAQ,24,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAAAAAAd3d3d4q5nKgeAQ,30,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAHAAAAAAd3d3B4q5nKgeAQ,53,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAAAAAAAHd3d3cIq5nKgeAQ,17,0,0,32798
JFM2QhAREBEAAAAAAQABAAAABwAAAAAAd3dwd4q5nKgeAQ,-22,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAAAAAAcAd3dwd4q5nKgeAQ,-17,0,0,32798
JFM2QhAREBEAAAAAAQABAABwAAAAAAAAdwd3d4q5nKgeAQ,-122,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAAAAcAAAdwd3d4q5nKgeAQ,8,0,0,32798
JFM2QhAREBEAAAAAAQABAAAHAAAAAAAAd3B3d4q5nKgeAQ,-10,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAAAABwAAd3B3d4q5nKgeAQ,3,0,0,32798
JFM2QhAREBEAAAAAAQABAHAAAAAAAAAAB3d3d4q5nKgeAQ,37,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAABwAAAAB3d3d4q5nKgeAQ,14,0,0,32798
JFM2QhAREBEAAAAAAQABAAcAAAAAAAAAcHd3d4q5nKgeAQ,38,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAAAHAAAAcHd3d4q5nKgeAQ,3,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAAAACAAAd3d3dwq5nKgeAQ,-42,0,0,32798
JFM2QhAREBEAAAAAAQABAAAAAAAAAIAAd3d3d4q5nKAeAQ,-123,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAHAAAAAAd3d3B4q5nKgeAQ,62,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAAAABwd3d3B4q5nKgeAQ,27,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAAAAAHd3d3cIq5nKgeAQ,15,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAcAAAAAAAd3cHd4q5nKgeAQ,-21,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAAAHAAd3cHd4q5nKgeAQ,57,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAAAAAAd3dwd4q5nKgeAQ,-39,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAAAAcAd3dwd4q5nKgeAQ,-4,0,0,32798
JFM2QhEQEBEAAAAAAAEBAABwAAAAAAAAdwd3d4q5nKgeAQ,-137,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAAcAAAdwd3d4q5nKgeAQ,14,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAHAAAAAAAAd3B3d4q5nKgeAQ,7,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAABwAAd3B3d4q5nKgeAQ,14,0,0,32798
JFM2QhEQEBEAAAAAAAEBAHAAAAAAAAAAB3d3d4q5nKgeAQ,-12,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAABwAAAAB3d3d4q5nKgeAQ,26,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAcAAAAAAAAAcHd3d4q5nKgeAQ,26,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAHAAAAcHd3d4q5nKgeAQ,27,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAIAAAAd3d3dwq5nKgeAQ,45,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAACAAAd3d3dwq5nKgeAQ,-37,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAAAAAAIAAd3d3d4q5nKAeAQ,-104,0,0,32798
JFM2QhERERAAAAAAAAAAAQAAAAAAAAAAd3d3d4q5nKgeAQ,-134,0,0,32798
JFM2QhEREBAAAAAAAAABAQAAAAAAAABwd3d3B4q5nKgeAQ,-97,0,0,32798
JFM2QhEREBAAAAAAAAABAQAAAAcAAAAAd3d3cIq5nKgeAQ,-24,0,0,32798
JFM2QhEREBAAAAAAAAABAQAAAAAAAAAHd3d3cIq5nKgeAQ,-102,0,0,32798
JFM2QhEREBAAAAAAAAABAQAAAAAAAAcAd3dwd4q5nKgeAQ,-89,0,0,32798
JFM2QhEREBAAAAAAAAABAQBwAAAAAAAAdwd3d4q5nKgeAQ,-165,0,0,32798
JFM2QhEREBAAAAAAAAABAQAAAAAAcAAAdwd3d4q5nKgeAQ,-87,0,0,32798
JFM2QhEREBAAAAAAAAABAQAHAAAAAAAAd3B3d4q5nKgeAQ,-101,0,0,32798
JFM2QhEREBAAAAAAAAABAQAAAAAABwAAd3B3d4q5nKgeAQ,-70,0,0,32798
JFM2QhEREBAAAAAAAAABAQAAAAAAAIAAd3d3d4q5nKAeAQ,-115,0,0,32798
JFM2QBEREREAACAAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,26,0,0,32798
JFM2QBEREREAAAAgAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,-56,0,0,32798
BFM2QhERERECAAAAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,-69,0,0,32798
BFM2QhEREREAAgAAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,4,0,0,32798
JFM2QhAREREBAAAAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,-7,0,0,32798
JFM2QgEREREQAAAAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,-10,0,0,32798
JFM2QhEQEREAAQAAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,7,0,0,32798
JFM2QhEBEREAEAAAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,-17,0,0,32798
JFM2QhEREBEAAAEAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,10,0,0,32798
JFM2QhERAREAABAAAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,-79,0,0,32798
JFM2QhERERAAAAABAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,19,0,0,32798
JFM2QhEREQEAAAAQAAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,-8,0,0,32798
JFM2QgEREREAAAAAEAAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,-25,0,0,32798
JFM2QhEBEREAAAAAABAAAAAAAAAAAAAAd3d3d4q5nKgfAQ,24,0,0,32798
JFMGQBERABEAACAAAABxAAAAAAcAAABwd3cwAIq5nKgfAQ,-319,0,0,32798
JFMGQBERABEAAAAAAANxAAAAAncAAAAAd3dwAIq5nKgfAQ,-101,0,0,32798
JFMGQBERABEAAAAAAANxAAAAAgcAAABwd3dwAIq5nKgfAQ,-142,0,0,32798
BFMGQBERABEAAiAAAANxAAAAAAcAAABwd3dwAIq5nKgfAQ,-73,0,0,32798
JFMGQBERABEAACAAAANxAAAAAHAAAAAAd3dwB4q5nKgfAQ,33,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAAABwd3dwB4q5nKgfAQ,-69,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAAABwd3dwB4q5nKgfAQ,-40,0,0,32798
JFMGQBERABEAACAAAABxAAAAAAcAcAAAdwcwcIq5nKgfAQ,-325,0,0,32798
JFMGQBERABEAACAAAABxAAAAAAcABwAAd3AwcIq5nKgfAQ,-225,0,0,32798
JFMGQBERABEAACAAAABxBwAAAAAAAAAAd3cwcIq5nKgfAQ,-284,0,0,32798
JFMGQBERABEAACAAAABxAAAAAAcACAAAd3cwcAq5nKgfAQ,-329,0,0,32798
BFMGQBERABEAAiAAAANxAAAAcAcAAAAAd3cAcIq5nKgfAQ,183,0,0,32798
JFMGQBERABEAAAAAAANxAAAAAAIAAHAAd3cAcIq5nKgfAQ,505,0,0,32798
JFMGQBERABEAACAAAABxAAAwAAcAAAAAdwdwcIq5nKgfAQ,-35,0,0,32798
JFMGQBERABEwACAAAABxAAAAAAcAcAAAdwdwcIq5nKgfAQ,-196,0,0,32798
JFMGQBERABEAAAAAAANxAAAAAgcAcAAAdwdwcIq5nKgfAQ,-491,0,0,32798
BFMGQBERABEAAiAAAANxAAAAAAcAcAAAdwdwcIq5nKgfAQ,-118,0,0,32798
BFMGQBERABEAAiAAAANxAAAHAAcAAAAAd3BwcIq5nKgfAQ,69,0,0,32798
JFMGQBERABEwACAAAABxAAAAAAcABwAAd3BwcIq5nKgfAQ,-59,0,0,32798
BFMGQBERABEAAiAAAANxAAAAAAcABwAAd3BwcIq5nKgfAQ,39,0,0,32798
JFMGQBERABEAACAAAABxADAAAAcAAAAAB3dwcIq5nKgfAQ,-76,0,0,32798
JFM2QBERABEAAAAAAABxAAAAAAIAAAAAd3dwcIq5nKgfAQ,-420,0,0,32798
JFMGQBERABEAAAAAAANxBwAAAgAAAAAAd3dwcIq5nKgfAQ,-161,0,0,32798
JFMGQBERABEAAAAAAANxBwAAAAIAAAAAd3dwcIq5nKgfAQ,-419,0,0,32798
BFMGQBERABEAAiAAAANxBwAAAAAAAAAAd3dwcIq5nKgfAQ,-148,0,0,32798
JFMGQBERAxEAACAAAABxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-155,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-119,0,0,32798
JAMGQBERBREAACAAAANxAAAAAAcAAAAAd3d7cIoJnKgfAQ,-83,0,0,32798
JFM2QBERABEAAAAAAABxAAAAAgcAAAAAd3dwcIq5nKgfAQ,-267,0,0,32798
JFMGQBERABEAAAAAAANxAAAAAgcAAAAAd3d5cIq5DKgfAQ,74,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-84,0,0,32798
BFMGQBERABEAAiAAAANxAAAAAAcACAAAd3dwcAq5nKgfAQ,-139,0,0,32798
BFMGQBERABEAAiAAAANxAAAAAAcAAIAAd3dwcIq5nKAfAQ,48,0,0,32798
BFMGQBERABEAAiAAkANxAAAAAAcAAAAAd3dwcIq5DKgfAQ,123,0,0,32798
BFMGQBERABEAAiAAAANxAAAJAAcAAAAAd3dwcIq5DKgfAQ,151,0,0,32798
BFMGQBERABEAAiAAAANxAAAAAAcAAAAAd3dweYq5DKgfAQ,-67,0,0,32798
BFMGQBERABEAAiAAAANxAAAAAAcAAAAAd3d7cIoJnKgfAQ,44,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAAAAHd3dwcIq5nKgfAQ,13,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAAAAHd3dwcIq5nKgfAQ,30,0,0,32798
BFM2QBERABEAAiAAAABxAAAAcAAAAAAAd3cAd4q5nKgfAQ,-38,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAAHAAd3cAd4q5nKgfAQ,136,0,0,32798
JFMGQBERAxEAACAAAABxAABwAAAAAAAAdwdwd4q5nKgfAQ,-457,0,0,32798
JFMGQBERABEAACAAAANxAABwAAAAAAAAdwdwd4q5nKgfAQ,-444,0,0,32798
JFM2QBERABEAAAAAAABxAABwAgAAAAAAdwdwd4q5nKgfAQ,-506,0,0,32798
BFM2QBERABEAAiAAAABxAABwAAAAAAAAdwdwd4q5nKgfAQ,-134,0,0,32798
JFMGQBERAxEAACAAAABxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-153,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-43,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-88,0,0,32798
JFMGQBERABEAACAAAANxAAAHAAAAAAAAd3Bwd4q5nKgfAQ,40,0,0,32798
BFM2QBERABEAAiAAAABxAAAHAAAAAAAAd3Bwd4q5nKgfAQ,41,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAABwAAd3Bwd4q5nKgfAQ,-75,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAABwAAd3Bwd4q5nKgfAQ,-1,0,0,32798
JFMGQBERABEAACAAAANxAAAAAABwAAAAB3dwd4q5nKgfAQ,74,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAABwAAAAB3dwd4q5nKgfAQ,122,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAHAAAAcHdwd4q5nKgfAQ,17,0,0,32798
JFM2QhERABEAAAAAAABxAAAAAAAACAAAd3dwdwq5nKgfAQ,-661,0,0,32798
JAM2QhERBREAAAAAAABxAAAAAAAAAAAAd3dwd4q5nKgfAQ,-132,0,0,32798
JAM2QhERABEAAFAAAABxAAAAAAAAAAAAd3dwd4q5nKgfAQ,-106,0,0,32798
JAM2QhERABEAAAAAAABxBQAAAAAAAAAAd3dwd4q5nKgfAQ,-181,0,0,32798
JFMGQhERAxEAAAAAAABxAAAAAAAAAAAAd3dwd4q5nKgfAQ,-131,0,0,32798
JFMGQhERABEAAAAAAANxAAAAAAAAAAAAd3dwd4q5nKgfAQ,-63,0,0,32798
JFM2QBERABEAACAAAABxAAAAAAAAAAAAd3dwd4q5nKgfAQ,-55,0,0,32798
JAM2QBERBREAACAAAABxAAAAAAAACAAAd3dwdwq5nKgfAQ,-125,0,0,32798
JAM2QBERBREAACAAAABxAAAAAAAAAIAAd3dwd4q5nKAfAQ,-113,0,0,32798
